url,house_type,bathrooms,bedrooms,price,locality,condition,furnishing,24_hour_electricity,air_conditioning,apartment,balcony,chandelier,dining_area,dishwasher,hot_water,kitchen_cabinets,kitchen_shelf,microwave,pop_ceiling,pre_paid_meter,refrigerator,tv,tiled_floor,wardrobe,wi_fi,loc
https jiji com gh mtn area houses apartments for rent mini flat in real j k estate mtn area for rent bcpp vkyvu xx gugfanoqap html,mini flat,1,1,2000.0,roman ridge,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,roman ridge
https jiji com gh tantra hills houses apartments for rent bdrm apartment in beverly hills for rent qgwske ots mbtylc dqgi html,apartment,2,2,2300.0,tantra hills,newly built,unfurnished,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,tantra hills
https jiji com gh mile houses apartments for rent furnished studio apartment in madev realty mile for rent jq so bzxhva rebntplqtn html,studio apartment,1,1,4000.0,achimota,fairly used,furnished,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,achimota
https jiji com gh achimota houses apartments for rent bdrm apartment in ben properties achimota for rent bagppvnyuobls ge odopoi html,apartment,1,1,1700.0,achimota,newly built,unfurnished,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,achimota
https jiji com gh spintex houses apartments for rent bdrm apartment in spintex for rent yvu pvrdyzbh uuimybp o html,apartment,3,2,5000.0,spintex,newly built,unfurnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,spintex
https jiji com gh antis houses apartments for rent bdrm apartment in antis for rent ptvnnfg ariypm pzrn w i html,apartment,2,2,2500.0,haatso,fairly used,semi furnished,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,haatso
https jiji com gh lapaz houses apartments for rent bdrm apartment in mattdeb enterprise lapaz for rent a ncu vwcgnazyctjulrlrue html,apartment,1,1,1300.0,lapaz,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,lapaz
https jiji com gh west legon houses apartments for rent bdrm apartment in west land for rent b vkeekciklclmjiidjefazz html,apartment,3,3,7000.0,west legon,fairly used,semi furnished,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,west legon
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in royal footprints adenta for rent nna lg ana ysjihbqcoyl html,apartment,1,2,2500.0,adenta,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adenta
https jiji com gh east legon houses apartments for rent mini flat in living large east legon for rent uujhyrb sqbiz uawedzovh html,mini flat,3,2,3800.0,east legon,newly built,unfurnished,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,east legon
https jiji com gh kasoa houses apartments for rent bdrm apartment in franjie realty kasoa for rent bk ci gwlrftbelux byixyc html,apartment,1,1,1000.0,kasoa,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,kasoa
https jiji com gh achimota houses apartments for rent bdrm apartment in achimota mall for rent hci jvcpvqafdsdmmoecb h html,apartment,2,3,8240.0,achimota,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,achimota
https jiji com gh kwabenya houses apartments for rent bdrm apartment in kwabenya for rent tvcoswbb xdye ok usoop t html,apartment,2,2,3500.0,ga west municipal,newly built,semi furnished,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,ga west municipal
https jiji com gh commandos houses apartments for rent bdrm apartment in adenta commandos for rent p bjmtftrstcpypzrqygizra html,apartment,2,2,2500.0,adenta,fairly used,unfurnished,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,adenta
https jiji com gh adjiriganor houses apartments for rent furnished bdrm house in adjiriganor for rent ruvvmzjbcwtyoyj se ec d html,house,4,4,36000.0,adjiriganor,fairly used,furnished,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,adjiriganor
https jiji com gh dansoman houses apartments for rent bdrm house in dansoman for rent r lx n edohn seh hfp yb html,house,3,4,7000.0,dansoman,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dansoman
https jiji com gh madina houses apartments for rent bdrm apartment in atomic madina for rent tvziyvd xc tvweo toeqdk html,apartment,3,2,2700.0,madina,newly built,unfurnished,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,madina
https jiji com gh cp gbawe houses apartments for rent bdrm apartment in cp for rent bhmerruttxr vgfyifyhcxax html,apartment,2,2,3000.0,gbawe,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbawe
https jiji com gh parakuo estate houses apartments for rent bdrm apartment in francis quarcoe parakuo estate for rent zbopgc cpwhgh mqhrsbpxu html,apartment,1,1,1300.0,dome,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dome market
https jiji com gh airport residential area houses apartments for rent bdrm townhouse terrace in airport residential area for rent r syxd isq p xtahnz fw html,townhouse terrace,3,3,30000.0,airport residential area,newly built,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,airport residential area
https jiji com gh abokobi houses apartments for rent bdrm apartment in abokobi for rent n laryfavbyytsj xiwzufuk html,apartment,2,2,2500.0,abokobi,newly built,unfurnished,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,abokobi station
https jiji com gh kaneshie houses apartments for rent bdrm house in kaneshie near city for rent edhzbzq nv scfau vvunwq html,house,2,4,4000.0,kaneshie,fairly used,unfurnished,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,kaneshie
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in pantang adenta for rent xcfaw xqqupwetqnly z a q html,apartment,1,1,1100.0,adenta,fairly used,unfurnished,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,adenta
https jiji com gh malejor houses apartments for rent bdrm apartment in kas valley malejor for rent wxtwfhjcopo grxjze fnrkz html,apartment,1,1,400.0,adenta,newly built,semi furnished,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,adenta
https jiji com gh adjiriganor houses apartments for rent bdrm house in adjiriganor for rent trg yijoirdgpsuz czb o html,house,4,4,15000.0,adjiriganor,fairly used,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh spintex houses apartments for rent furnished bdrm apartment in spintex for rent z uox tx dlhwxq e gpmb o html,apartment,3,3,20000.0,spintex,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,spintex
https jiji com gh adjiriganor houses apartments for rent bdrm house in adjiriganor for rent b ejqn wft hamygb atu html,house,4,4,32000.0,adjiriganor,newly built,unfurnished,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,adjiriganor
https jiji com gh gbawe houses apartments for rent bdrm apartment in ichris agency gbawe for rent w juspzaukdfhal nxsfr wl html,apartment,3,2,3100.0,gbawe,newly built,unfurnished,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,gbawe
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in community tema metropolitan for rent czexhw hzpcxil wbwgu lf html,apartment,3,2,2500.0,tema metropolitan,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,tema metropolitan
https jiji com gh dworwulu houses apartments for rent furnished bdrm duplex in dr roko dworwulu for rent otmqi al q ucpb ahndg s html,duplex,5,4,38500.0,dzorwulu,newly built,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,dzorwulu
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in accra metropolitan for rent eutghvnv ryqpsfagnuzxneo html,apartment,2,2,2500.0,accra metropolitan,newly built,semi furnished,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,accra metropolitan
https jiji com gh spintex houses apartments for rent bdrm house in manet court estate spintex for rent rxbtjvjumxj kixlod dvd k html,house,3,4,11019.0,spintex,fairly used,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,spintex
https jiji com gh oyarifa houses apartments for rent bdrm townhouse terrace in daystar properties oyarifa for rent p jqew o qr pgmeqxnpw html,townhouse terrace,2,2,10400.0,oyarifa,newly built,unfurnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,oyarifa
https jiji com gh tema metropolitan houses apartments for rent bdrm house in community tema metropolitan for rent xjg dvy zp xqaqpwaagc t html,house,6,6,18000.0,tema metropolitan,fairly used,semi furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh oyarifa houses apartments for rent bdrm apartment in ellyrealservices oyarifa for rent q rykzckabikiaxwcnkg dy html,apartment,3,2,3000.0,oyarifa,fairly used,unfurnished,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,oyarifa
https jiji com gh mallam junction houses apartments for rent bdrm apartment in gracious properties mallam junction for rent fablpoqnkudbscjib xa x html,apartment,1,1,2000.0,gbawe,newly built,semi furnished,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,gbawe
https jiji com gh east legon houses apartments for rent bdrm apartment in marios properties east legon for rent phyddbp hgp xvugtpbjq html,apartment,1,1,1700.0,east legon,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,east legon
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon for rent dzu e iziqm vb nxbl moio html,apartment,3,2,5500.0,east legon,newly built,semi furnished,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,east legon
https jiji com gh west legon houses apartments for rent bdrm apartment in west land for rent je hulq ohfkqbuhuovnokpm html,apartment,3,3,6000.0,west legon,fairly used,semi furnished,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,west legon
https jiji com gh ashaiman municipal houses apartments for rent bdrm apartment in global aid property ashaiman municipal for rent rkhl r ryd mu gq ojx l html,apartment,1,2,1500.0,ashaiman municipal,newly built,semi furnished,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,ashaiman municipal
https jiji com gh dansoman houses apartments for rent bdrm house in dansoman estate kofi for rent puph hlxhitne yo d a fi html,house,1,2,2300.0,dansoman,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dansoman
https jiji com gh mile houses apartments for rent bdrm house in achimota mile for rent nzzu p euhhswtwmnuhdb fr html,house,3,3,7500.0,achimota,fairly used,unfurnished,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,achimota
https jiji com gh airport residential area houses apartments for rent bdrm duplex in east airport for rent riijmhp fmshogotk je fe html,duplex,5,5,41000.0,airport residential area,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,airport residential area
https jiji com gh east legon houses apartments for rent bdrm house in east legon for rent deg cqof hmjmqb xqftv q html,house,3,3,18000.0,east legon,newly built,unfurnished,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,east legon
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in housing flat adenta for rent tzgs mbajmkznviaoolmn r html,apartment,2,2,2500.0,adenta,fairly used,semi furnished,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh sakumono houses apartments for rent bdrm house in sakumono for rent qtncn p rwqgmcoduyxbu html,house,4,4,18000.0,tema metropolitan,newly built,unfurnished,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,tema metropolitan
https jiji com gh teshie houses apartments for rent bdrm apartment in legacy solid real teshie for rent yv n eqihy dklxkytuinb html,apartment,1,1,1500.0,teshie,newly built,unfurnished,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,teshie
https jiji com gh teshie houses apartments for rent bdrm house in paris villa teshie for rent uxyzxtsec etlbqdfdzetb k html,house,3,4,4000.0,teshie,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,teshie
https jiji com gh tesano houses apartments for rent furnished bdrm apartment in tesano for rent bz dmobo mzeuijkchkmojf html,apartment,2,2,28050.0,tesano,fairly used,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,tesano
https jiji com gh labone houses apartments for rent furnished bdrm house in mario properties labone for rent keic fj jvbd b pmbcp m l html,house,1,2,16000.0,labone,fairly used,furnished,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,labone
https jiji com gh ga west municipal houses apartments for rent bdrm apartment in amasaman abloman ga west municipal for rent wigmhum sotijokpgqxc cak html,apartment,2,2,2000.0,ga west municipal,newly built,semi furnished,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,ga west municipal
https jiji com gh spintex houses apartments for rent bdrm house in spintex for rent kzaa iep ewyxv tirsf yly html,house,4,4,12000.0,spintex,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spintex
https jiji com gh papaye spintex houses apartments for rent bdrm house in unique key agency papaye for rent i dlfjjzv x ccm qxqxryj html,house,5,4,16000.0,spintex,newly built,semi furnished,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,spintex
https jiji com gh spintex houses apartments for rent bdrm house in spintex manet for rent bllsoahxig gdouforkvmi u html,house,4,4,12000.0,spintex,fairly used,unfurnished,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,spintex
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon for rent enqxup atomtmnnghmxmmm html,apartment,3,3,6000.0,east legon,renovated,unfurnished,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,east legon
https jiji com gh otano houses apartments for rent bdrm house in e a properties otano for rent snbbecondf qwkgghggnu xy html,house,5,6,9600.0,adjiriganor,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,adjiriganor
https jiji com gh dzorwulu houses apartments for rent bdrm block of flats in st ernest dicksons dzorwulu for rent bogtgel yqueqvqvpxpl er html,block of flats,1,1,2500.0,dzorwulu,newly built,unfurnished,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,dzorwulu
https jiji com gh teshie houses apartments for rent bdrm apartment in bushroad teshie for rent frj dk av dhop fuaec c html,apartment,2,2,4000.0,teshie,fairly used,semi furnished,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,teshie
https jiji com gh adjiriganor houses apartments for rent furnished bdrm house in adjiriganor for rent undsyezb tais irtys cp html,house,5,5,36000.0,adjiriganor,newly built,furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh teshie houses apartments for rent bdrm apartment in tseaddo teshie for rent mpoeyxfcv rp phs ijlgoud html,apartment,2,2,4500.0,teshie,newly built,unfurnished,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,teshie
https jiji com gh east legon houses apartments for rent bdrm house in east legon for rent o d olqmxtri ul pzlx u html,house,4,4,26000.0,east legon,newly built,unfurnished,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,east legon
https jiji com gh oyarifa houses apartments for rent bdrm apartment in ellyrealservices oyarifa for rent cgqmbufgllwmje x zrjkxk html,apartment,2,2,2300.0,oyarifa,fairly used,unfurnished,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,oyarifa
https jiji com gh teshie houses apartments for rent bdrm apartment in adom agency teshie for rent hvhuho ti i sqp y yjkc html,apartment,2,2,1500.0,teshie,fairly used,unfurnished,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,teshie
https jiji com gh east legon houses apartments for rent bdrm house in east legon hills for rent rem jbrpttx df iasjxyepg html,house,5,4,14000.0,east legon,newly built,semi furnished,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,east legon
https jiji com gh haatso houses apartments for rent bdrm house in haatso for rent mmmvc yg tlpxcvdysch wkr html,house,2,4,6000.0,haatso,renovated,unfurnished,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,haatso
https jiji com gh danquah circle houses apartments for rent furnished bdrm apartment in osu re danquah circle for rent vawggfqtomc ozbejobn x html,apartment,1,1,4000.0,osu,renovated,furnished,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,osu
https jiji com gh west hills mall houses apartments for rent bdrm house in around west hills for rent c ir wm mrfgvf ieoed html,house,3,4,3500.0,weija,fairly used,semi furnished,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,weija
https jiji com gh east legon houses apartments for rent bdrm house in east legon hills for rent ljtoezydmr rcjfoppt jxg html,house,4,4,16000.0,east legon,newly built,unfurnished,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,east legon
https jiji com gh west hills mall houses apartments for rent bdrm room parlour in weija west hills mall area for rent pmqlbcde ikjx rzze j wh html,room parlour,1,1,1300.0,weija,newly built,unfurnished,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,weija
https jiji com gh west legon houses apartments for rent bdrm house in etordan west legon for rent kdlnuutthljeweb tittvnwn html,house,2,3,3500.0,west legon,renovated,unfurnished,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,west legon
https jiji com gh east legon houses apartments for rent bdrm house in east legon for rent ddnrdujxief yr vmzpuarsi html,house,4,4,12000.0,east legon,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,east legon
https jiji com gh oyibi houses apartments for rent bdrm house in oyibi for rent fzyxsmqppurkazt jqxntny html,house,3,3,3000.0,oyibi,fairly used,unfurnished,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,oyibi
https jiji com gh oyarifa houses apartments for rent furnished bdrm penthouse in ichris agency oyarifa for rent vvtm utqcpoi hmvrd qvbwd html,penthouse,2,2,6000.0,oyarifa,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,oyarifa
https jiji com gh east legon houses apartments for rent bdrm apartment in elaffhomesgh east legon for rent miepncycwbnnobxod tpsbrw html,apartment,2,2,5000.0,east legon,fairly used,semi furnished,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,east legon
https jiji com gh oyarifa houses apartments for rent bdrm apartment in teiman oyarifa for rent dfhmypehzkt pfcywp ivokr html,apartment,1,1,700.0,oyarifa,renovated,unfurnished,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,oyarifa
https jiji com gh pillar houses apartments for rent bdrm apartment in bedroom apartment for rent cip shzou xsjgqrabjuufrr html,apartment,2,2,3300.0,dome,newly built,unfurnished,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,dome market
https jiji com gh tseaddo houses apartments for rent bdrm apartment in tseaddo for rent svxfaufl jxjjoszzuudqjz html,apartment,2,2,4000.0,teshie,fairly used,unfurnished,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,teshie
https jiji com gh lake side estate houses apartments for rent bdrm apartment in lakeside community for rent g fcrizjwkwg i f ymf v html,apartment,2,2,2700.0,ashaley botwe,newly built,semi furnished,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,ashaley botwe
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in adenta for rent qgya w noaw gsoof mep bw html,apartment,1,1,1500.0,adenta,newly built,unfurnished,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh accra metropolitan houses apartments for rent bdrm mansion in george properties accra metropolitan for rent w ltqr qygveiufmc rp u html,mansion,5,4,15200.0,accra metropolitan,fairly used,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,accra metropolitan
https jiji com gh ashaley botwe houses apartments for rent bdrm house in lakeside estates ashaley botwe for rent ddk nuyojpo cuyfqor jfmc html,house,2,2,5500.0,ashaley botwe,fairly used,semi furnished,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,ashaley botwe
https jiji com gh ga south municipal houses apartments for rent bdrm duplex in de icons real ga south municipal for rent xj qr n kwaqthj b fsuq html,duplex,1,2,1600.0,ga south municipal,newly built,unfurnished,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,ga south municipal
https jiji com gh spintex houses apartments for rent bdrm apartment in devtraco estate area spintex for rent m dnl fz dpxzuoggrdsim html,apartment,1,1,2000.0,spintex,fairly used,unfurnished,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,spintex
